Order_ID	Customer	Customer_Country	Employee	Order_Year	Order_Month	Shipper	Freight	Product	Sales	Product_Unit_Price	Product_Units_InStock	Product_Units_On_Order	Category	Supplier	Supplier_Country	Order_Unit_Cost	Order_ExtendedCost	Profit	Count	__SEGMENT
10534	Lehmanns	Germany	Callahan	2007	7-May	United Package	27.94	My Brand A	59.6	7.45	21	0	Meat	Ma Maison	Canada	3	30	29.6	1	All Data
10535	Antonio MT	Mexico	Peacock	2007	7-May	Speedy Express	15.64	My Brand A	945	21	22	30	Dairy Products	CQL	Spain	8	400	545	1	All Data
10535	Antonio MT	Mexico	Peacock	2007	7-May	Speedy Express	15.64	My Brand B	165.6	18.4	123	0	Seafood	NE Seafood	USA	7	70	95.6	1	All Data
10535	Antonio MT	Mexico	Peacock	2007	7-May	Speedy Express	15.64	My Brand B	87.75	19.5	36	0	Grains	Pasta BSRL	Italy	8	40	47.75	1	All Data
10535	Antonio MT	Mexico	Peacock	2007	7-May	Speedy Express	15.64	My Brand A	742.5	55	79	0	Dairy Products	Gai P	France	22	330	412.5	1	All Data
10536	Lehmanns	Germany	Leverling	2007	7-May	United Package	58.88	My Brand D	427.5	38	86	0	Dairy Products	CQL	Spain	15	225	202.5	1	All Data
10536	Lehmanns	Germany	Leverling	2007	7-May	United Package	58.88	My Brand A	250	12.5	0	70	Dairy Products	Formaggi	Italy	5	100	150	1	All Data
10536	Lehmanns	Germany	Leverling	2007	7-May	United Package	58.88	My Brand D	75	2.5	112	0	Dairy Products	Norske	Norway	1	30	45	1	All Data
10536	Lehmanns	Germany	Leverling	2007	7-May	United Package	58.88	My Brand C	892.5	34	19	0	Dairy Products	Gai P	France	14	490	402.5	1	All Data
10537	Richter	Switzerland	Davolio	2007	7-May	Speedy Express	78.85	My Brand B	375	12.5	0	70	Dairy Products	Formaggi	Italy	5	150	225	1	All Data
10537	Richter	Switzerland	Davolio	2007	7-May	Speedy Express	78.85	My Brand A	318	53	20	0	Produce	Gmate	Australia	21	126	192	1	All Data
10537	Richter	Switzerland	Davolio	2007	7-May	Speedy Express	78.85	My Brand C	265	13.25	62	0	Seafood	Escargots N	France	5	100	165	1	All Data
10537	Richter	Switzerland	Davolio	2007	7-May	Speedy Express	78.85	My Brand B	730.8	34.8	14	0	Dairy Products	Formaggi	Italy	14	294	436.8	1	All Data
10537	Richter	Switzerland	Davolio	2007	7-May	Speedy Express	78.85	My Brand A	135	15	101	0	Seafood	Svensk	Sweden	6	54	81	1	All Data
10538	B Beverage	UK	Dodsworth	2007	7-May	Federal Shipping	4.87	My Brand C	105	15	15	10	Beverages	Pavlova	Australia	6	42	63	1	All Data
10538	B Beverage	UK	Dodsworth	2007	7-May	Federal Shipping	4.87	My Brand D	34.8	34.8	14	0	Dairy Products	Formaggi	Italy	14	14	20.8	1	All Data
10539	B Beverage	UK	Suyama	2007	7-May	Federal Shipping	12.36	My Brand B	48	6	24	0	Seafood	Mayumis	Japan	2	16	32	1	All Data
10539	B Beverage	UK	Suyama	2007	7-May	Federal Shipping	12.36	My Brand B	150	10	3	40	Confections	Specialty	UK	4	60	90	1	All Data
10539	B Beverage	UK	Suyama	2007	7-May	Federal Shipping	12.36	My Brand A	37.5	2.5	112	0	Dairy Products	Norske	Norway	1	15	22.5	1	All Data
10539	B Beverage	UK	Suyama	2007	7-May	Federal Shipping	12.36	My Brand A	120	20	10	60	Confections	Karkki	Finland	8	48	72	1	All Data
10540	QUICK Stop	Germany	Leverling	2007	7-May	Federal Shipping	1007.64	My Brand B	600	10	13	70	Condiments	Liquids	UK	4	240	360	1	All Data
10540	QUICK Stop	Germany	Leverling	2007	7-May	Federal Shipping	1007.64	My Brand D	1249.2	31.23	15	0	Confections	Heli	Germany	12	480	769.2	1	All Data
10540	QUICK Stop	Germany	Leverling	2007	7-May	Federal Shipping	1007.64	My Brand A	7905	263.5	17	0	Beverages	Joyeux	France	105	3150	4755	1	All Data
10540	QUICK Stop	Germany	Leverling	2007	7-May	Federal Shipping	1007.64	My Brand B	437.5	12.5	6	10	Confections	Specialty	UK	5	175	262.5	1	All Data
10541	Hanari	Brazil	Fuller	2007	7-May	Speedy Express	68.65	My Brand A	141.75	4.5	20	0	Beverages	Refrescos	Brazil	2	70	71.75	1	All Data
10541	Hanari	Brazil	Fuller	2007	7-May	Speedy Express	68.65	My Brand B	948.6	263.5	17	0	Beverages	Joyeux	France	105	420	528.6	1	All Data
10541	Hanari	Brazil	Fuller	2007	7-May	Speedy Express	68.65	My Brand A	682.02	21.05	76	0	Condiments	Cajun	USA	8	288	394.02	1	All Data
10541	Hanari	Brazil	Fuller	2007	7-May	Speedy Express	68.65	My Brand A	174.15	21.5	26	0	Dairy Products	Norske	Norway	9	81	93.15	1	All Data
10542	Konglich	Germany	Davolio	2007	7-May	Federal Shipping	10.95	My Brand C	299.25	21	22	30	Dairy Products	CQL	Spain	8	120	179.25	1	All Data
10542	Konglich	Germany	Davolio	2007	7-May	Federal Shipping	10.95	My Brand B	169.86	7.45	21	0	Meat	Ma Maison	Canada	3	72	97.86	1	All Data
10543	LILA-Super	Venezuela	Callahan	2007	7-May	United Package	48.17	My Brand B	969	38	86	0	Dairy Products	CQL	Spain	15	450	519	1	All Data
10543	LILA-Super	Venezuela	Callahan	2007	7-May	United Package	48.17	My Brand A	535.5	9	61	0	Grains	PBAB	Sweden	4	280	255.5	1	All Data
10544	Lonesome	USA	Peacock	2007	7-May	Speedy Express	24.91	My Brand C	319.2	45.6	26	0	Produce	Plutzer	Germany	18	126	193.2	1	All Data
10544	Lonesome	USA	Peacock	2007	7-May	Speedy Express	24.91	My Brand C	98	14	52	0	Beverages	Bigfoot	USA	6	42	56	1	All Data
10545	Lazy K	USA	Callahan	2007	7-May	United Package	11.92	My Brand A	210	21	22	30	Dairy Products	CQL	Spain	8	80	130	1	All Data
10546	V en stock	France	Davolio	2007	7-May	Federal Shipping	194.72	My Brand B	300	30	15	0	Produce	Kellys	USA	12	120	180	1	All Data
10546	V en stock	France	Davolio	2007	7-May	Federal Shipping	194.72	My Brand D	540	18	20	0	Beverages	Bigfoot	USA	7	210	330	1	All Data
10546	V en stock	France	Davolio	2007	7-May	Federal Shipping	194.72	My Brand A	1972	49.3	17	0	Confections	Forets	Canada	20	800	1172	1	All Data
10547	Seven Seas	UK	Leverling	2007	7-May	United Package	178.43	My Brand A	652.8	32	9	40	Dairy Products	Formaggi	Italy	13	312	340.8	1	All Data
10547	Seven Seas	UK	Leverling	2007	7-May	United Package	178.43	My Brand A	1140	19	112	0	Seafood	Svensk	Sweden	8	480	660	1	All Data
10548	Toms	Germany	Leverling	2007	7-May	United Package	1.43	My Brand A	105	14	111	0	Beverages	Bigfoot	USA	6	60	45	1	All Data
10548	Toms	Germany	Leverling	2007	7-May	United Package	1.43	My Brand B	135.1	9.65	85	0	Seafood	NE Seafood	USA	4	56	79.1	1	All Data
10549	QUICK Stop	Germany	Buchanan	2007	7-May	Speedy Express	171.24	My Brand A	584.38	12.5	0	70	Dairy Products	Formaggi	Italy	5	275	309.38	1	All Data
10549	QUICK Stop	Germany	Buchanan	2007	7-May	Speedy Express	171.24	My Brand A	807.5	9.5	5	70	Seafood	Lyng	Denmark	4	400	407.5	1	All Data
10549	QUICK Stop	Germany	Buchanan	2007	7-May	Speedy Express	171.24	My Brand A	2162.4	53	20	0	Produce	Gmate	Australia	21	1008	1154.4	1	All Data
10550	Godos	Spain	King	2007	7-May	Federal Shipping	4.32	My Brand B	280.8	39	0	0	Meat	Pavlova	Australia	16	128	152.8	1	All Data
10550	Godos	Spain	King	2007	7-May	Federal Shipping	4.32	My Brand A	92	9.2	25	0	Confections	Specialty	UK	4	40	52	1	All Data
10550	Godos	Spain	King	2007	7-May	Federal Shipping	4.32	My Brand D	54	10	3	40	Confections	Specialty	UK	4	24	30	1	All Data
10550	Godos	Spain	King	2007	7-May	Federal Shipping	4.32	My Brand A	256.5	28.5	113	0	Condiments	Forets	Canada	11	110	146.5	1	All Data
10551	Furia	Portugal	Peacock	2007	7-May	Federal Shipping	72.95	My Brand B	593.3	17.45	29	0	Confections	Pavlova	Australia	7	280	313.3	1	All Data
10551	Furia	Portugal	Peacock	2007	7-May	Federal Shipping	72.95	My Brand D	306	18	20	0	Beverages	Bigfoot	USA	7	140	166	1	All Data
10551	Furia	Portugal	Peacock	2007	7-May	Federal Shipping	72.95	My Brand A	778	19.45	27	0	Condiments	Leka	Singapore	8	320	458	1	All Data
10552	Abastos	Venezuela	Fuller	2007	7-May	Speedy Express	83.22	My Brand A	648	36	26	0	Dairy Products	Norske	Norway	14	252	396	1	All Data
10552	Abastos	Venezuela	Fuller	2007	7-May	Speedy Express	83.22	My Brand D	232.5	7.75	125	0	Beverages	Plutzer	Germany	3	90	142.5	1	All Data
10553	Wartian	Finland	Fuller	2007	7-May	United Package	149.49	My Brand B	315	21	22	30	Dairy Products	CQL	Spain	8	120	195	1	All Data
10553	Wartian	Finland	Fuller	2007	7-May	United Package	149.49	My Brand C	244.3	17.45	29	0	Confections	Pavlova	Australia	7	98	146.3	1	All Data
10553	Wartian	Finland	Fuller	2007	7-May	United Package	149.49	My Brand C	504	21	104	0	Grains	PBAB	Sweden	8	192	312	1	All Data
10553	Wartian	Finland	Fuller	2007	7-May	United Package	149.49	My Brand C	375	12.5	0	70	Dairy Products	Formaggi	Italy	5	150	225	1	All Data
10553	Wartian	Finland	Fuller	2007	7-May	United Package	149.49	My Brand D	108	18	20	0	Beverages	Bigfoot	USA	7	42	66	1	All Data
10554	Ottilies	Germany	Peacock	2007	7-May	Federal Shipping	120.97	My Brand B	497.32	17.45	29	0	Confections	Pavlova	Australia	7	210	287.32	1	All Data
10554	Ottilies	Germany	Peacock	2007	7-May	Federal Shipping	120.97	My Brand B	171	9	61	0	Grains	PBAB	Sweden	4	80	91	1	All Data
10554	Ottilies	Germany	Peacock	2007	7-May	Federal Shipping	120.97	My Brand B	936.7	49.3	17	0	Confections	Forets	Canada	20	400	536.7	1	All Data
10554	Ottilies	Germany	Peacock	2007	7-May	Federal Shipping	120.97	My Brand A	123.5	13	32	0	Condiments	Plutzer	Germany	5	50	73.5	1	All Data
10555	Save-a-lot	USA	Suyama	2007	7-Jun	Federal Shipping	252.49	My Brand A	558	23.25	35	0	Produce	Mayumis	Japan	9	270	288	1	All Data
10555	Save-a-lot	USA	Suyama	2007	7-Jun	Federal Shipping	252.49	My Brand A	257.6	9.2	25	0	Confections	Specialty	UK	4	140	117.6	1	All Data
10555	Save-a-lot	USA	Suyama	2007	7-Jun	Federal Shipping	252.49	My Brand C	64.8	4.5	20	0	Beverages	Refrescos	Brazil	2	36	28.8	1	All Data
10555	Save-a-lot	USA	Suyama	2007	7-Jun	Federal Shipping	252.49	My Brand C	848	53	20	0	Produce	Gmate	Australia	21	420	428	1	All Data
10555	Save-a-lot	USA	Suyama	2007	7-Jun	Federal Shipping	252.49	My Brand D	1216	38	21	10	Grains	Pasta BSRL	Italy	15	600	616	1	All Data
10556	Simons bistro	Denmark	Fuller	2007	7-Jun	Speedy Express	9.8	My Brand C	835.2	34.8	14	0	Dairy Products	Formaggi	Italy	14	336	499.2	1	All Data
10557	Lehmanns	Germany	Dodsworth	2007	7-Jun	United Package	96.72	My Brand A	997.5	33.25	22	80	Grains	Plutzer	Germany	13	390	607.5	1	All Data
10557	Lehmanns	Germany	Dodsworth	2007	7-Jun	United Package	96.72	My Brand B	155	7.75	125	0	Beverages	Plutzer	Germany	3	60	95	1	All Data
10558	ATH	UK	Davolio	2007	7-Jun	United Package	72.97	My Brand A	237.5	9.5	36	0	Confections	Zaanse	Netherlands	4	100	137.5	1	All Data
10558	ATH	UK	Davolio	2007	7-Jun	United Package	72.97	My Brand D	1060	53	20	0	Produce	Gmate	Australia	21	420	640	1	All Data
10558	ATH	UK	Davolio	2007	7-Jun	United Package	72.97	My Brand C	210	7	38	0	Grains	Gmate	Australia	3	90	120	1	All Data
10558	ATH	UK	Davolio	2007	7-Jun	United Package	72.97	My Brand C	590.4	32.8	0	0	Meat	Gmate	Australia	13	234	356.4	1	All Data
10558	ATH	UK	Davolio	2007	7-Jun	United Package	72.97	My Brand A	45	15	101	0	Seafood	Svensk	Sweden	6	18	27	1	All Data
10559	Blondes PF	France	Suyama	2007	7-Jun	Speedy Express	8.05	My Brand C	110.01	9.65	85	0	Seafood	NE Seafood	USA	4	48	62.01	1	All Data
10559	Blondes PF	France	Suyama	2007	7-Jun	Speedy Express	8.05	My Brand C	410.4	24	115	0	Meat	Ma Maison	Canada	10	180	230.4	1	All Data
10560	Franken	Germany	Callahan	2007	7-Jun	Speedy Express	36.65	My Brand D	517.8	25.89	10	0	Seafood	Nord-Ost	Germany	10	200	317.8	1	All Data
10560	Franken	Germany	Callahan	2007	7-Jun	Speedy Express	36.65	My Brand A	554.62	49.3	17	0	Confections	Forets	Canada	20	300	254.62	1	All Data
10561	Folk Inc	Sweden	Fuller	2007	7-Jun	United Package	242.21	My Brand B	194.5	19.45	27	0	Condiments	Leka	Singapore	8	80	114.5	1	All Data
10561	Folk Inc	Sweden	Fuller	2007	7-Jun	United Package	242.21	My Brand D	2650	53	20	0	Produce	Gmate	Australia	21	1050	1600	1	All Data
10562	Reggiani	Italy	Davolio	2007	7-Jun	Speedy Express	22.95	My Brand B	45	2.5	112	0	Dairy Products	Norske	Norway	1	20	25	1	All Data
10562	Reggiani	Italy	Davolio	2007	7-Jun	Speedy Express	22.95	My Brand A	443.7	49.3	17	0	Confections	Forets	Canada	20	200	243.7	1	All Data
10563	Ricardo	Brazil	Fuller	2007	7-Jun	United Package	60.43	My Brand D	475	19	112	0	Seafood	Svensk	Sweden	8	200	275	1	All Data
10563	Ricardo	Brazil	Fuller	2007	7-Jun	United Package	60.43	My Brand A	490	7	38	0	Grains	Gmate	Australia	3	210	280	1	All Data
10564	Canyon Groc	USA	Peacock	2007	7-Jun	Federal Shipping	13.75	My Brand A	592.8	39	0	0	Meat	Pavlova	Australia	16	256	336.8	1	All Data
10564	Canyon Groc	USA	Peacock	2007	7-Jun	Federal Shipping	13.75	My Brand C	71.25	12.5	0	70	Dairy Products	Formaggi	Italy	5	30	41.25	1	All Data
10564	Canyon Groc	USA	Peacock	2007	7-Jun	Federal Shipping	13.75	My Brand B	570	24	115	0	Meat	Ma Maison	Canada	10	250	320	1	All Data
10565	M�re	Canada	Callahan	2007	7-Jun	United Package	7.15	My Brand C	101.25	4.5	20	0	Beverages	Refrescos	Brazil	2	50	51.25	1	All Data
10565	M�re	Canada	Callahan	2007	7-Jun	United Package	7.15	My Brand B	538.65	33.25	22	80	Grains	Plutzer	Germany	13	234	304.65	1	All Data
10566	Blondes PF	France	Dodsworth	2007	7-Jun	Speedy Express	88.4	My Brand B	624.75	21	22	30	Dairy Products	CQL	Spain	8	280	344.75	1	All Data
10566	Blondes PF	France	Dodsworth	2007	7-Jun	Speedy Express	88.4	My Brand A	956.25	62.5	42	0	Seafood	Pavlova	Australia	25	450	506.25	1	All Data
10566	Blondes PF	France	Dodsworth	2007	7-Jun	Speedy Express	88.4	My Brand A	180	18	57	0	Beverages	Karkki	Finland	7	70	110	1	All Data
10567	Hungry Owl	Ireland	Davolio	2007	7-Jun	Speedy Express	33.97	My Brand B	600	12.5	0	70	Dairy Products	Formaggi	Italy	5	300	300	1	All Data
10567	Hungry Owl	Ireland	Davolio	2007	7-Jun	Speedy Express	33.97	My Brand A	159	53	20	0	Produce	Gmate	Australia	21	63	96	1	All Data
10567	Hungry Owl	Ireland	Davolio	2007	7-Jun	Speedy Express	33.97	My Brand C	1760	55	79	0	Dairy Products	Gai P	France	22	880	880	1	All Data
10568	Galer�a	Spain	Leverling	2007	7-Jun	Federal Shipping	6.54	My Brand B	155	31	31	0	Seafood	Tokyo Tdrs	Japan	12	60	95	1	All Data
10569	Canyon Groc	USA	Buchanan	2007	7-Jun	Speedy Express	58.98	My Brand A	350	12.5	0	70	Dairy Products	Formaggi	Italy	5	175	175	1	All Data
10569	Canyon Groc	USA	Buchanan	2007	7-Jun	Speedy Express	58.98	My Brand B	540	18	57	0	Beverages	Karkki	Finland	7	210	330	1	All Data
10570	M�re	Canada	Leverling	2007	7-Jun	Federal Shipping	188.99	My Brand D	299.25	21	22	30	Dairy Products	CQL	Spain	8	120	179.25	1	All Data
10570	M�re	Canada	Leverling	2007	7-Jun	Federal Shipping	188.99	My Brand C	2166	38	21	10	Grains	Pasta BSRL	Italy	15	900	1266	1	All Data
10571	Ernst Hand	Austria	Callahan	2007	7-Jun	Federal Shipping	26.06	My Brand C	217.39	23.25	35	0	Produce	Mayumis	Japan	9	99	118.39	1	All Data
10571	Ernst Hand	Austria	Callahan	2007	7-Jun	Federal Shipping	26.06	My Brand D	333.2	14	26	0	Grains	Leka	Singapore	6	168	165.2	1	All Data
10572	Berglunds	Sweden	Leverling	2007	7-Jun	United Package	116.43	My Brand A	188.46	17.45	29	0	Confections	Pavlova	Australia	7	84	104.46	1	All Data
10572	Berglunds	Sweden	Leverling	2007	7-Jun	United Package	116.43	My Brand B	288	32	9	40	Dairy Products	Formaggi	Italy	13	130	158	1	All Data
10572	Berglunds	Sweden	Leverling	2007	7-Jun	United Package	116.43	My Brand D	920	18.4	123	0	Seafood	NE Seafood	USA	7	350	570	1	All Data
10572	Berglunds	Sweden	Leverling	2007	7-Jun	United Package	116.43	My Brand C	104.62	7.75	125	0	Beverages	Plutzer	Germany	3	45	59.62	1	All Data
10573	Antonio MT	Mexico	King	2007	7-Jun	Federal Shipping	84.84	My Brand D	702	39	0	0	Meat	Pavlova	Australia	16	288	414	1	All Data
10573	Antonio MT	Mexico	King	2007	7-Jun	Federal Shipping	84.84	My Brand A	560	14	111	0	Beverages	Bigfoot	USA	6	240	320	1	All Data
10573	Antonio MT	Mexico	King	2007	7-Jun	Federal Shipping	84.84	My Brand A	820	32.8	0	0	Meat	Gmate	Australia	13	325	495	1	All Data
10574	Trails Head	USA	Peacock	2007	7-Jun	United Package	37.6	My Brand D	35	2.5	112	0	Dairy Products	Norske	Norway	1	14	21	1	All Data
10574	Trails Head	USA	Peacock	2007	7-Jun	United Package	37.6	My Brand D	36.8	18.4	123	0	Seafood	NE Seafood	USA	7	14	22.8	1	All Data
10574	Trails Head	USA	Peacock	2007	7-Jun	United Package	37.6	My Brand B	493	49.3	17	0	Confections	Forets	Canada	20	200	293	1	All Data
10574	Trails Head	USA	Peacock	2007	7-Jun	United Package	37.6	My Brand D	199.5	33.25	22	80	Grains	Plutzer	Germany	13	78	121.5	1	All Data
10575	Morgenstern	Germany	Buchanan	2007	7-Jun	Speedy Express	127.34	My Brand D	660	55	79	0	Dairy Products	Gai P	France	22	264	396	1	All Data
10575	Morgenstern	Germany	Buchanan	2007	7-Jun	Speedy Express	127.34	My Brand A	263.4	43.9	24	0	Condiments	Pavlova	Australia	18	108	155.4	1	All Data
10575	Morgenstern	Germany	Buchanan	2007	7-Jun	Speedy Express	127.34	My Brand D	1044	34.8	14	0	Dairy Products	Formaggi	Italy	14	420	624	1	All Data
10575	Morgenstern	Germany	Buchanan	2007	7-Jun	Speedy Express	127.34	My Brand B	180	18	57	0	Beverages	Karkki	Finland	7	70	110	1	All Data
10576	Tortuga	Mexico	Leverling	2007	7-Jun	Federal Shipping	18.56	My Brand C	180	18	39	0	Beverages	Liquids	UK	7	70	110	1	All Data
10576	Tortuga	Mexico	Leverling	2007	7-Jun	Federal Shipping	18.56	My Brand C	250	12.5	0	70	Dairy Products	Formaggi	Italy	5	100	150	1	All Data
10576	Tortuga	Mexico	Leverling	2007	7-Jun	Federal Shipping	18.56	My Brand C	408.45	19.45	27	0	Condiments	Leka	Singapore	8	168	240.45	1	All Data
10577	Trails Head	USA	Dodsworth	2007	7-Jun	United Package	25.41	My Brand C	180	18	69	0	Beverages	Joyeux	France	7	70	110	1	All Data
10577	Trails Head	USA	Dodsworth	2007	7-Jun	United Package	25.41	My Brand A	155	7.75	125	0	Beverages	Plutzer	Germany	3	60	95	1	All Data
10577	Trails Head	USA	Dodsworth	2007	7-Jun	United Package	25.41	My Brand A	234	13	32	0	Condiments	Plutzer	Germany	5	90	144	1	All Data
10578	B Beverage	UK	Peacock	2007	7-Jun	Federal Shipping	29.6	My Brand B	360	18	20	0	Beverages	Bigfoot	USA	7	140	220	1	All Data
10578	B Beverage	UK	Peacock	2007	7-Jun	Federal Shipping	29.6	My Brand A	117	19.5	36	0	Grains	Pasta BSRL	Italy	8	48	69	1	All Data
10579	Stop N Shop	USA	Davolio	2007	7-Jun	United Package	13.73	My Brand A	155	15.5	39	0	Condiments	Mayumis	Japan	6	60	95	1	All Data
10579	Stop N Shop	USA	Davolio	2007	7-Jun	United Package	13.73	My Brand A	162.75	7.75	125	0	Beverages	Plutzer	Germany	3	63	99.75	1	All Data
10580	Ottilies	Germany	Peacock	2007	7-Jun	Federal Shipping	75.89	My Brand C	331.31	23.25	35	0	Produce	Mayumis	Japan	9	135	196.31	1	All Data
10580	Ottilies	Germany	Peacock	2007	7-Jun	Federal Shipping	75.89	My Brand C	82.51	9.65	85	0	Seafood	NE Seafood	USA	4	36	46.51	1	All Data
10580	Ottilies	Germany	Peacock	2007	7-Jun	Federal Shipping	75.89	My Brand C	599.92	21.05	76	0	Condiments	Cajun	USA	8	240	359.92	1	All Data
10581	Familia	Brazil	Leverling	2007	7-Jun	Speedy Express	3.01	My Brand B	310	7.75	125	0	Beverages	Plutzer	Germany	3	150	160	1	All Data
10582	Blauer SD	Germany	Leverling	2007	7-Jun	United Package	27.71	My Brand A	78	19.5	36	0	Grains	Pasta BSRL	Italy	8	32	46	1	All Data
10582	Blauer SD	Germany	Leverling	2007	7-Jun	United Package	27.71	My Brand A	252	18	57	0	Beverages	Karkki	Finland	7	98	154	1	All Data
10583	Wartian	Finland	Fuller	2007	7-Jun	United Package	7.28	My Brand A	1237.9	123.79	0	0	Meat	Plutzer	Germany	50	500	737.9	1	All Data
10583	Wartian	Finland	Fuller	2007	7-Jun	United Package	7.28	My Brand D	693.6	34	19	0	Dairy Products	Gai P	France	14	336	357.6	1	All Data
10583	Wartian	Finland	Fuller	2007	7-Jun	United Package	7.28	My Brand B	306	36	26	0	Dairy Products	Norske	Norway	14	140	166	1	All Data
10584	Blondes PF	France	Peacock	2007	7-Jun	Speedy Express	59.14	My Brand C	593.75	12.5	0	70	Dairy Products	Formaggi	Italy	5	250	343.75	1	All Data
10585	Wellington	Brazil	King	2007	7-Jul	Speedy Express	13.41	My Brand A	142.5	9.5	36	0	Confections	Zaanse	Netherlands	4	60	82.5	1	All Data
10586	Reggiani	Italy	Dodsworth	2007	7-Jul	Speedy Express	0.48	My Brand B	23.8	7	38	0	Grains	Gmate	Australia	3	12	11.8	1	All Data
10587	Que Del�cia	Brazil	Davolio	2007	7-Jul	Speedy Express	62.52	My Brand C	187.38	31.23	15	0	Confections	Heli	Germany	12	72	115.38	1	All Data
10587	Que Del�cia	Brazil	Davolio	2007	7-Jul	Speedy Express	62.52	My Brand D	360	18	20	0	Beverages	Bigfoot	USA	7	140	220	1	All Data
10587	Que Del�cia	Brazil	Davolio	2007	7-Jul	Speedy Express	62.52	My Brand D	260	13	32	0	Condiments	Plutzer	Germany	5	100	160	1	All Data
10588	QUICK Stop	Germany	Fuller	2007	7-Jul	Federal Shipping	194.67	My Brand B	2000	62.5	42	0	Seafood	Pavlova	Australia	25	1000	1000	1	All Data
10588	QUICK Stop	Germany	Fuller	2007	7-Jul	Federal Shipping	194.67	My Brand C	1120	14	26	0	Grains	Leka	Singapore	6	600	520	1	All Data
10589	Great Lakes	USA	Callahan	2007	7-Jul	United Package	4.42	My Brand A	72	18	20	0	Beverages	Bigfoot	USA	7	28	44	1	All Data
10590	M�re	Canada	Peacock	2007	7-Jul	Federal Shipping	44.77	My Brand A	360	18	39	0	Beverages	Liquids	UK	7	140	220	1	All Data
10590	M�re	Canada	Peacock	2007	7-Jul	Federal Shipping	44.77	My Brand C	741	13	32	0	Condiments	Plutzer	Germany	5	300	441	1	All Data
10591	Vaffel	Denmark	Davolio	2007	7-Jul	Speedy Express	55.92	My Brand D	140	10	13	70	Condiments	Liquids	UK	4	56	84	1	All Data
10591	Vaffel	Denmark	Davolio	2007	7-Jul	Speedy Express	55.92	My Brand A	300	30	15	0	Produce	Kellys	USA	12	120	180	1	All Data
10591	Vaffel	Denmark	Davolio	2007	7-Jul	Speedy Express	55.92	My Brand C	372.5	7.45	21	0	Meat	Ma Maison	Canada	3	150	222.5	1	All Data
10592	Lehmanns	Germany	Leverling	2007	7-Jul	Speedy Express	32.1	My Brand A	368.13	15.5	39	0	Condiments	Mayumis	Japan	6	150	218.13	1	All Data
10592	Lehmanns	Germany	Leverling	2007	7-Jul	Speedy Express	32.1	My Brand C	148.34	31.23	15	0	Confections	Heli	Germany	12	60	88.34	1	All Data
10593	Lehmanns	Germany	King	2007	7-Jul	United Package	174.2	My Brand A	1360.8	81	40	0	Confections	Specialty	UK	32	672	688.8	1	All Data
10593	Lehmanns	Germany	King	2007	7-Jul	United Package	174.2	My Brand B	576	36	26	0	Dairy Products	Norske	Norway	14	280	296	1	All Data
10593	Lehmanns	Germany	King	2007	7-Jul	United Package	174.2	My Brand A	57.6	18	57	0	Beverages	Karkki	Finland	7	28	29.6	1	All Data
10594	Old World	USA	Leverling	2007	7-Jul	United Package	5.24	My Brand B	168	7	38	0	Grains	Gmate	Australia	3	72	96	1	All Data
10594	Old World	USA	Leverling	2007	7-Jul	United Package	5.24	My Brand C	397.5	13.25	62	0	Seafood	Escargots N	France	5	150	247.5	1	All Data
10595	Ernst Hand	Austria	Fuller	2007	7-Jul	Speedy Express	96.78	My Brand C	405	18	20	0	Beverages	Bigfoot	USA	7	210	195	1	All Data
10595	Ernst Hand	Austria	Fuller	2007	7-Jul	Speedy Express	96.78	My Brand D	2565	28.5	113	0	Condiments	Forets	Canada	11	1320	1245	1	All Data
10595	Ernst Hand	Austria	Fuller	2007	7-Jul	Speedy Express	96.78	My Brand C	1755	36	26	0	Dairy Products	Norske	Norway	14	910	845	1	All Data
10596	WC Markets	USA	Callahan	2007	7-Jul	Speedy Express	16.34	My Brand A	152	38	21	10	Grains	Pasta BSRL	Italy	15	75	77	1	All Data
10596	WC Markets	USA	Callahan	2007	7-Jul	Speedy Express	16.34	My Brand C	842.88	43.9	24	0	Condiments	Pavlova	Australia	18	432	410.88	1	All Data
10596	WC Markets	USA	Callahan	2007	7-Jul	Speedy Express	16.34	My Brand D	186	7.75	125	0	Beverages	Plutzer	Germany	3	90	96	1	All Data
10597	Piccolo	Austria	King	2007	7-Jul	Federal Shipping	35.12	My Brand A	126	4.5	20	0	Beverages	Refrescos	Brazil	2	70	56	1	All Data
10597	Piccolo	Austria	King	2007	7-Jul	Federal Shipping	35.12	My Brand A	390	19.5	36	0	Grains	Pasta BSRL	Italy	8	160	230	1	All Data
10597	Piccolo	Austria	King	2007	7-Jul	Federal Shipping	35.12	My Brand A	202.08	21.05	76	0	Condiments	Cajun	USA	8	96	106.08	1	All Data
10598	Canyon Groc	USA	Davolio	2007	7-Jul	Federal Shipping	44.42	My Brand B	2195	43.9	49	0	Confections	Heli	Germany	18	900	1295	1	All Data
10598	Canyon Groc	USA	Davolio	2007	7-Jul	Federal Shipping	44.42	My Brand D	193.5	21.5	26	0	Dairy Products	Norske	Norway	9	81	112.5	1	All Data
10599	B Beverage	UK	Suyama	2007	7-Jul	Federal Shipping	29.98	My Brand A	493	49.3	17	0	Confections	Forets	Canada	20	200	293	1	All Data
10600	Hungry Coy	USA	Peacock	2007	7-Jul	Speedy Express	45.13	My Brand A	29.8	7.45	21	0	Meat	Ma Maison	Canada	3	12	17.8	1	All Data
